,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_896,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Morganellaceae,Providencia,NA
ASV_15,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,porcinus
ASV_36,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,NA
ASV_107,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,NA
ASV_188,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,NA
ASV_215,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,NA
ASV_220,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,NA
ASV_235,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,NA
ASV_299,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,NA
ASV_442,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,NA
ASV_604,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,NA
ASV_611,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,NA
ASV_793,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,NA
ASV_849,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,NA
ASV_925,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,NA
ASV_927,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,NA
ASV_929,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,NA
ASV_1028,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,NA
ASV_1041,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,NA
ASV_1323,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,NA
ASV_1659,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Actinobacillus,NA
ASV_468,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,actinomycetemcomitans
ASV_1265,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,actinomycetemcomitans
ASV_31,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,segnis
ASV_124,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,NA
ASV_181,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,NA
ASV_328,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,NA
ASV_546,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,NA
ASV_812,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,NA
ASV_1420,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Aggregatibacter,NA
ASV_1702,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Avibacterium,NA
ASV_2140,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Avibacterium,NA
ASV_288,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,haemolyticus
ASV_89,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,influenzae
ASV_117,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,influenzae
ASV_345,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,influenzae
ASV_1314,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,influenzae
ASV_2,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,NA
ASV_4,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,NA
ASV_5,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,NA
ASV_33,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,NA
ASV_67,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,NA
ASV_70,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,NA
ASV_147,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,NA
ASV_173,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,NA
ASV_193,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,NA
ASV_210,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,NA
ASV_240,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,NA
ASV_279,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,NA
ASV_315,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,NA
ASV_324,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,NA
ASV_358,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,NA
ASV_412,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,NA
ASV_488,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,NA
ASV_555,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,NA
ASV_595,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,NA
ASV_608,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,NA
ASV_706,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,NA
ASV_756,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,NA
ASV_781,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,NA
ASV_1055,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,NA
ASV_1166,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,NA
ASV_1224,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,NA
ASV_1448,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,NA
ASV_1607,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,NA
ASV_129,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mannheimia,NA
ASV_191,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mannheimia,NA
ASV_628,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Mannheimia,NA
ASV_490,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Rodentibacter,trehalosifermentans
ASV_661,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Rodentibacter,NA
ASV_112,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,ASV_112,NA
ASV_120,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,ASV_120,NA
ASV_212,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,ASV_212,NA
ASV_214,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,ASV_214,NA
ASV_421,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,ASV_421,NA
ASV_742,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,ASV_742,NA
ASV_920,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,ASV_920,NA
ASV_973,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,ASV_973,NA
ASV_1122,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,ASV_1122,NA
ASV_1135,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,ASV_1135,NA
ASV_1182,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,ASV_1182,NA
ASV_1210,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,ASV_1210,NA
ASV_1422,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,ASV_1422,NA
ASV_1727,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,ASV_1727,NA
ASV_1751,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,ASV_1751,NA
ASV_1856,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,ASV_1856,NA
ASV_1891,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,ASV_1891,NA
ASV_1977,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,ASV_1977,NA
ASV_1981,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,ASV_1981,NA
ASV_1994,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,ASV_1994,NA
ASV_2169,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,ASV_2169,NA
ASV_2210,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,ASV_2210,NA
ASV_2212,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,ASV_2212,NA
ASV_2223,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,ASV_2223,NA
ASV_2280,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,ASV_2280,NA
ASV_931,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,lwoffii
ASV_569,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA
ASV_1635,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA
ASV_1833,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA
ASV_2285,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,NA
ASV_1387,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,nonliquefaciens
ASV_8,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,NA
ASV_83,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,NA
ASV_236,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,NA
ASV_343,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,NA
ASV_352,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,NA
ASV_353,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,NA
ASV_389,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,NA
ASV_662,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,NA
ASV_749,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,NA
ASV_1050,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,NA
ASV_1116,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,NA
ASV_1366,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,NA
ASV_1682,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,NA
ASV_1684,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,NA
ASV_1688,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,NA
ASV_1721,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,NA
ASV_2027,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Moraxella,NA
ASV_1491,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,alimentarius
ASV_393,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,NA
ASV_1501,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,NA
ASV_291,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,aeruginosa
ASV_61,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
ASV_620,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
ASV_980,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
ASV_1652,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
ASV_1860,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,NA
ASV_1705,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Luteimonas,arsenica
ASV_1724,Bacteria,Proteobacteria,Gammaproteobacteria,ASV_1724,ASV_1724,ASV_1724,NA
ASV_1774,Bacteria,Spirochaetota,MVP-15,ASV_1774,ASV_1774,ASV_1774,NA
ASV_606,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,lecithinolyticum
ASV_957,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,maltophilum
ASV_471,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,medium
ASV_679,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,medium
ASV_1843,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,pectinovorum
ASV_566,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,socranskii
ASV_1280,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,socranskii
ASV_762,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,vincentii
ASV_1215,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,vincentii
ASV_190,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_223,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_360,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_481,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_553,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_565,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_610,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_726,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_771,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_882,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_899,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_923,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_935,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_961,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_972,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_977,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_1022,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_1037,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_1127,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_1148,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_1151,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_1156,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_1157,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_1167,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_1194,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_1225,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_1244,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_1273,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_1279,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_1333,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_1336,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_1355,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_1412,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_1473,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_1490,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_1496,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_1534,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_1560,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_1585,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_1677,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_1685,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_1734,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_1795,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_1799,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_1800,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_1806,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_1890,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_1905,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_1932,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_2025,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_2031,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_2033,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_2039,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_2066,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_2102,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_2155,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_2250,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_2268,Bacteria,Spirochaetota,Spirochaetia,Spirochaetales,Spirochaetaceae,Treponema,NA
ASV_921,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Fretibacterium,fastidiosum
ASV_714,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Fretibacterium,NA
ASV_1736,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Fretibacterium,NA
ASV_2064,Bacteria,Synergistota,Synergistia,Synergistales,Synergistaceae,Fretibacterium,NA
ASV_1245,Bacteria,ASV_1245,ASV_1245,ASV_1245,ASV_1245,ASV_1245,NA
ASV_1630,Bacteria,ASV_1630,ASV_1630,ASV_1630,ASV_1630,ASV_1630,NA
ASV_1756,Bacteria,ASV_1756,ASV_1756,ASV_1756,ASV_1756,ASV_1756,NA
ASV_1923,Bacteria,ASV_1923,ASV_1923,ASV_1923,ASV_1923,ASV_1923,NA
ASV_1971,Bacteria,ASV_1971,ASV_1971,ASV_1971,ASV_1971,ASV_1971,NA
ASV_1995,Bacteria,ASV_1995,ASV_1995,ASV_1995,ASV_1995,ASV_1995,NA
ASV_2009,Bacteria,ASV_2009,ASV_2009,ASV_2009,ASV_2009,ASV_2009,NA
ASV_2122,Bacteria,ASV_2122,ASV_2122,ASV_2122,ASV_2122,ASV_2122,NA
ASV_2147,Bacteria,ASV_2147,ASV_2147,ASV_2147,ASV_2147,ASV_2147,NA
ASV_2167,Bacteria,ASV_2167,ASV_2167,ASV_2167,ASV_2167,ASV_2167,NA
ASV_2217,Bacteria,ASV_2217,ASV_2217,ASV_2217,ASV_2217,ASV_2217,NA
ASV_2229,Bacteria,ASV_2229,ASV_2229,ASV_2229,ASV_2229,ASV_2229,NA
ASV_2256,Bacteria,ASV_2256,ASV_2256,ASV_2256,ASV_2256,ASV_2256,NA
ASV_2272,Bacteria,ASV_2272,ASV_2272,ASV_2272,ASV_2272,ASV_2272,NA
ASV_2276,Bacteria,ASV_2276,ASV_2276,ASV_2276,ASV_2276,ASV_2276,NA
